This data contains example velocities, not measured velocities  
CDP-X       CDP-Y   Time(ms)  Vrms    Vint    Vavg   Depth(m)
 615710.18  6087137.24   50.00 1500.00 1500.00 1500.00   37.50
 615710.18  6087137.24  635.24 1927.78 1960.00 1923.79  611.03
 615710.18  6087137.24  983.20 2018.74 2175.00 2012.70  989.44
 615710.18  6087137.24 1018.79 2027.65 2260.00 2021.34 1029.66
 615710.18  6087137.24 1848.00 2202.52 2400.00 2191.25 2024.71
 615910.10  6087142.82   50.00 1500.00 1500.00 1500.00   37.50
 615910.10  6087142.82  634.01 1927.71 1960.00 1923.72  609.83
 615910.10  6087142.82  982.63 2018.92 2175.00 2012.87  988.95
 615910.10  6087142.82 1015.19 2027.09 2260.00 2020.80 1025.74
 615910.10  6087142.82 1848.00 2202.97 2400.00 2191.69 2025.12
 616110.02  6087148.41   50.00 1500.00 1500.00 1500.00   37.50
 616110.02  6087148.41  632.68 1927.65 1960.00 1923.65  608.52
 616110.02  6087148.41  982.07 2019.12 2175.00 2013.07  988.48
 616110.02  6087148.41 1013.20 2026.95 2260.00 2020.66 1023.66
 616110.02  6087148.41 1848.00 2203.30 2400.00 2192.02 2025.43
 616309.94  6087154.00   50.00 1500.00 1500.00 1500.00   37.50
 616309.94  6087154.00  631.26 1927.57 1960.00 1923.56  607.13
 616309.94  6087154.00  981.51 2019.35 2175.00 2013.29  988.03
 616309.94  6087154.00 1011.92 2027.00 2260.00 2020.70 1022.40
 616309.94  6087154.00 1848.00 2203.59 2400.00 2192.31 2025.69
 616509.86  6087159.59   50.00 1500.00 1500.00 1500.00   37.50
 616509.86  6087159.59  630.20 1927.52 1960.00 1923.50  606.10
 616509.86  6087159.59  980.94 2019.49 2175.00 2013.43  987.53
 616509.86  6087159.59 1011.66 2027.21 2260.00 2020.91 1022.24
 616509.86  6087159.59 1848.00 2203.75 2400.00 2192.47 2025.85
 616709.79  6087165.17   50.00 1500.00 1500.00 1500.00   37.50
 616709.79  6087165.17  629.36 1927.47 1960.00 1923.46  605.28
 616709.79  6087165.17  980.38 2019.59 2175.00 2013.52  987.00
 616709.79  6087165.17 1012.42 2027.63 2260.00 2021.32 1023.21
 616709.79  6087165.17 1848.00 2203.81 2400.00 2192.54 2025.91
 616909.71  6087170.76   50.00 1500.00 1500.00 1500.00   37.50
 616909.71  6087170.76  628.28 1927.42 1960.00 1923.39  604.22
 616909.71  6087170.76  979.81 2019.74 2175.00 2013.66  986.51
 616909.71  6087170.76 1009.42 2027.19 2260.00 2020.89 1019.96
 616909.71  6087170.76 1848.00 2204.19 2400.00 2192.92 2026.26
 617109.63  6087176.35   50.00 1500.00 1500.00 1500.00   37.50
 617109.63  6087176.35  626.89 1927.34 1960.00 1923.31  602.86
 617109.63  6087176.35  979.25 2019.96 2175.00 2013.88  986.05
 617109.63  6087176.35 1007.08 2026.97 2260.00 2020.68 1017.49
 617109.63  6087176.35 1848.00 2204.56 2400.00 2193.28 2026.60
 617309.55  6087181.94   50.00 1500.00 1500.00 1500.00   37.50
 617309.55  6087181.94  625.22 1927.26 1960.00 1923.21  601.21
 617309.55  6087181.94  976.93 2019.95 2175.00 2013.86  983.70
 617309.55  6087181.94 1000.85 2026.02 2260.00 2019.74 1010.73
 617309.55  6087181.94 1848.00 2205.34 2400.00 2194.06 2027.31
 617509.47  6087187.52   50.00 1500.00 1500.00 1500.00   37.50
 617509.47  6087187.52  623.25 1927.15 1960.00 1923.10  599.29
 617509.47  6087187.52  976.31 2020.29 2175.00 2014.19  983.24
 617509.47  6087187.52  998.16 2025.84 2260.00 2019.57 1007.93
 617509.47  6087187.52 1848.00 2205.80 2400.00 2194.52 2027.74
 617709.40  6087193.11   50.00 1500.00 1500.00 1500.00   37.50
 617709.40  6087193.11  621.24 1927.04 1960.00 1922.98  597.31
 617709.40  6087193.11  975.70 2020.65 2175.00 2014.53  982.79
 617709.40  6087193.11  994.97 2025.55 2260.00 2019.29 1004.57
 617709.40  6087193.11 1848.00 2206.31 2400.00 2195.02 2028.20
 617909.32  6087198.70   50.00 1500.00 1500.00 1500.00   37.50
 617909.32  6087198.70  619.11 1926.93 1960.00 1922.85  595.23
 617909.32  6087198.70  975.07 2021.02 2175.00 2014.90  982.34
 617909.32  6087198.70  991.00 2025.09 2260.00 2018.84 1000.34
 617909.32  6087198.70 1848.00 2206.88 2400.00 2195.60 2028.73
 618109.24  6087204.29   50.00 1500.00 1500.00 1500.00   37.50
 618109.24  6087204.29  616.46 1926.79 1960.00 1922.69  592.63
 618109.24  6087204.29  974.45 2021.52 2175.00 2015.38  981.94
 618109.24  6087204.29  985.27 2024.29 2260.00 2018.07  994.18
 618109.24  6087204.29 1848.00 2207.66 2400.00 2196.37 2029.45
 618309.16  6087209.87   50.00 1500.00 1500.00 1500.00   37.50
 618309.16  6087209.87  613.51 1926.63 1960.00 1922.51  589.74
 618309.16  6087209.87  973.82 2022.08 2175.00 2015.93  981.58
 618309.16  6087209.87  978.20 2023.21 2260.00 2017.02  986.53
 618309.16  6087209.87 1848.00 2208.58 2400.00 2197.28 2030.29
 618509.08  6087215.46   50.00 1500.00 1500.00 1500.00   37.50
 618509.08  6087215.46  610.75 1926.47 1960.00 1922.34  587.03
 618509.08  6087215.46  973.19 2022.60 2175.00 2016.44  981.19
 618509.08  6087215.46  973.53 2022.69 2260.00 2016.52  981.57
 618509.08  6087215.46 1848.00 2209.28 2400.00 2197.98 2030.94
 618709.01  6087221.05   50.00 1500.00 1500.00 1500.00   37.50
 618709.01  6087221.05  607.81 1926.31 1960.00 1922.16  584.15
 618709.01  6087221.05  972.56 2023.17 2175.00 2016.99  980.82
 618709.01  6087221.05  967.18 2021.77 2260.00 2015.63  974.74
 618709.01  6087221.05 1848.00 2210.14 2400.00 2198.84 2031.72
 618908.93  6087226.64   50.00 1500.00 1500.00 1500.00   37.50
 618908.93  6087226.64  604.26 1926.11 1960.00 1921.94  580.67
 618908.93  6087226.64  971.92 2023.86 2175.00 2017.67  980.51
 618908.93  6087226.64  964.59 2021.97 2260.00 2015.83  972.23
 618908.93  6087226.64 1848.00 2210.76 2400.00 2199.47 2032.31
 619108.85  6087232.22   50.00 1500.00 1500.00 1500.00   37.50
 619108.85  6087232.22  600.79 1925.91 1960.00 1921.72  577.28
 619108.85  6087232.22  971.29 2024.55 2175.00 2018.33  980.19
 619108.85  6087232.22  961.35 2021.97 2260.00 2015.83  968.96
 619108.85  6087232.22 1848.00 2211.42 2400.00 2200.15 2032.94
 619308.77  6087237.81   50.00 1500.00 1500.00 1500.00   37.50
 619308.77  6087237.81  598.05 1925.76 1960.00 1921.54  574.58
 619308.77  6087237.81  970.65 2025.06 2175.00 2018.84  979.80
 619308.77  6087237.81  958.95 2022.03 2260.00 2015.89  966.57
 619308.77  6087237.81 1848.00 2211.94 2400.00 2200.68 2033.43
 619508.69  6087243.40   50.00 1500.00 1500.00 1500.00   37.50
 619508.69  6087243.40  596.06 1925.64 1960.00 1921.41  572.64
 619508.69  6087243.40  970.01 2025.41 2175.00 2019.17  979.31
 619508.69  6087243.40  957.19 2022.08 2260.00 2015.95  964.82
 619508.69  6087243.40 1848.00 2212.33 2400.00 2201.08 2033.79
 619708.62  6087248.99   50.00 1500.00 1500.00 1500.00   37.50
 619708.62  6087248.99  594.98 1925.58 1960.00 1921.34  571.58
 619708.62  6087248.99  969.38 2025.56 2175.00 2019.31  978.74
 619708.62  6087248.99  954.61 2021.71 2260.00 2015.59  962.05
 619708.62  6087248.99 1848.00 2212.68 2400.00 2201.43 2034.12
 619908.54  6087254.57   50.00 1500.00 1500.00 1500.00   37.50
 619908.54  6087254.57  594.71 1925.56 1960.00 1921.33  571.32
 619908.54  6087254.57  968.74 2025.51 2175.00 2019.27  978.08
 619908.54  6087254.57  955.47 2022.06 2260.00 2015.92  963.08
 619908.54  6087254.57 1848.00 2212.67 2400.00 2201.42 2034.11
 620108.46  6087260.16   50.00 1500.00 1500.00 1500.00   37.50
 620108.46  6087260.16  594.85 1925.57 1960.00 1921.33  571.45
 620108.46  6087260.16  968.11 2025.38 2175.00 2019.14  977.38
 620108.46  6087260.16  955.48 2022.10 2260.00 2015.95  963.11
 620108.46  6087260.16 1848.00 2212.68 2400.00 2201.43 2034.13
 620308.38  6087265.75   50.00 1500.00 1500.00 1500.00   37.50
 620308.38  6087265.75  594.98 1925.58 1960.00 1921.34  571.58
 620308.38  6087265.75  967.49 2025.25 2175.00 2019.01  976.69
 620308.38  6087265.75  954.79 2021.95 2260.00 2015.80  962.34
 620308.38  6087265.75 1848.00 2212.75 2400.00 2201.50 2034.19
 620508.30  6087271.34   50.00 1500.00 1500.00 1500.00   37.50
 620508.30  6087271.34  595.15 1925.59 1960.00 1921.35  571.74
 620508.30  6087271.34  966.87 2025.12 2175.00 2018.87  976.00
 620508.30  6087271.34  953.54 2021.64 2260.00 2015.50  960.93
 620508.30  6087271.34 1848.00 2212.86 2400.00 2201.60 2034.28
 620708.23  6087276.92   50.00 1500.00 1500.00 1500.00   37.50
 620708.23  6087276.92  595.58 1925.61 1960.00 1921.38  572.17
 620708.23  6087276.92  966.26 2024.92 2175.00 2018.68  975.29
 620708.23  6087276.92  951.88 2021.16 2260.00 2015.03  959.04
 620708.23  6087276.92 1848.00 2212.98 2400.00 2201.71 2034.38
 620908.15  6087282.51   50.00 1500.00 1500.00 1500.00   37.50
 620908.15  6087282.51  596.15 1925.65 1960.00 1921.42  572.73
 620908.15  6087282.51  965.68 2024.69 2175.00 2018.45  974.59
 620908.15  6087282.51  951.67 2021.02 2260.00 2014.90  958.75
 620908.15  6087282.51 1848.00 2212.96 2400.00 2201.68 2034.36
 621108.07  6087288.10   50.00 1500.00 1500.00 1500.00   37.50
 621108.07  6087288.10  596.90 1925.69 1960.00 1921.47  573.46
 621108.07  6087288.10  965.12 2024.43 2175.00 2018.20  973.90
 621108.07  6087288.10  950.43 2020.58 2260.00 2014.46  957.30
 621108.07  6087288.10 1848.00 2213.00 2400.00 2201.72 2034.39
 621307.99  6087293.68   50.00 1500.00 1500.00 1500.00   37.50
 621307.99  6087293.68  597.62 1925.73 1960.00 1921.51  574.17
 621307.99  6087293.68  964.59 2024.18 2175.00 2017.95  973.25
 621307.99  6087293.68  949.17 2020.13 2260.00 2014.02  955.82
 621307.99  6087293.68 1848.00 2213.05 2400.00 2201.75 2034.42
 621507.91  6087299.27   50.00 1500.00 1500.00 1500.00   37.50
 621507.91  6087299.27  597.82 1925.74 1960.00 1921.53  574.36
 621507.91  6087299.27  964.11 2024.06 2175.00 2017.83  972.70
 621507.91  6087299.27  948.15 2019.85 2260.00 2013.75  954.67
 621507.91  6087299.27 1848.00 2213.13 2400.00 2201.83 2034.49
 621707.84  6087304.86   50.00 1500.00 1500.00 1500.00   37.50
 621707.84  6087304.86  597.90 1925.75 1960.00 1921.53  574.44
 621707.84  6087304.86  963.68 2023.97 2175.00 2017.74  972.23
 621707.84  6087304.86  945.63 2019.20 2260.00 2013.11  951.83
 621707.84  6087304.86 1848.00 2213.34 2400.00 2202.03 2034.68
 621907.76  6087310.45   50.00 1500.00 1500.00 1500.00   37.50
 621907.76  6087310.45  598.03 1925.75 1960.00 1921.54  574.56
 621907.76  6087310.45  963.34 2023.89 2175.00 2017.66  971.85
 621907.76  6087310.45  942.72 2018.41 2260.00 2012.35  948.54
 621907.76  6087310.45 1848.00 2213.58 2400.00 2202.25 2034.88
 622107.68  6087316.03   50.00 1500.00 1500.00 1500.00   37.50
 622107.68  6087316.03  597.91 1925.75 1960.00 1921.53  574.45
 622107.68  6087316.03  963.10 2023.88 2175.00 2017.64  971.60
 622107.68  6087316.03  939.87 2017.69 2260.00 2011.65  945.35
 622107.68  6087316.03 1848.00 2213.83 2400.00 2202.49 2035.10
 622307.60  6087321.62   50.00 1500.00 1500.00 1500.00   37.50
 622307.60  6087321.62  597.81 1925.74 1960.00 1921.53  574.36
 622307.60  6087321.62  963.19 2023.91 2175.00 2017.68  971.70
 622307.60  6087321.62  937.05 2016.93 2260.00 2010.92  942.16
 622307.60  6087321.62 1848.00 2214.06 2400.00 2202.71 2035.31
 622507.52  6087327.21   50.00 1500.00 1500.00 1500.00   37.50
 622507.52  6087327.21  598.07 1925.76 1960.00 1921.54  574.61
 622507.52  6087327.21  963.12 2023.84 2175.00 2017.61  971.60
 622507.52  6087327.21  934.76 2016.25 2260.00 2010.26  939.55
 622507.52  6087327.21 1848.00 2214.22 2400.00 2202.86 2035.44
 622707.45  6087332.80   50.00 1500.00 1500.00 1500.00   37.50
 622707.45  6087332.80  598.77 1925.80 1960.00 1921.59  575.30
 622707.45  6087332.80  962.95 2023.65 2175.00 2017.43  971.34
 622707.45  6087332.80  932.92 2015.59 2260.00 2009.62  937.41
 622707.45  6087332.80 1848.00 2214.29 2400.00 2202.92 2035.50
 622907.37  6087338.38   50.00 1500.00 1500.00 1500.00   37.50
 622907.37  6087338.38  598.93 1925.81 1960.00 1921.60  575.45
 622907.37  6087338.38  961.99 2023.46 2175.00 2017.23  970.27
 622907.37  6087338.38  927.33 2014.08 2260.00 2008.16  931.12
 622907.37  6087338.38 1848.00 2214.77 2400.00 2203.37 2035.92
 623107.29  6087343.97   50.00 1500.00 1500.00 1500.00   37.50
 623107.29  6087343.97  597.78 1925.74 1960.00 1921.52  574.32
 623107.29  6087343.97  961.50 2023.64 2175.00 2017.41  969.87
 623107.29  6087343.97  923.96 2013.45 2260.00 2007.55  927.45
 623107.29  6087343.97 1848.00 2215.18 2400.00 2203.79 2036.30
 623307.21  6087349.56   50.00 1500.00 1500.00 1500.00   37.50
 623307.21  6087349.56  595.83 1925.63 1960.00 1921.40  572.42
 623307.21  6087349.56  960.98 2024.00 2175.00 2017.76  969.51
 623307.21  6087349.56  920.65 2013.03 2260.00 2007.15  923.94
 623307.21  6087349.56 1848.00 2215.68 2400.00 2204.29 2036.76
 623507.13  6087355.15   50.00 1500.00 1500.00 1500.00   37.50
 623507.13  6087355.15  593.82 1925.51 1960.00 1921.27  570.45
 623507.13  6087355.15  960.42 2024.37 2175.00 2018.12  969.12
 623507.13  6087355.15  917.88 2012.78 2260.00 2006.91  921.05
 623507.13  6087355.15 1848.00 2216.15 2400.00 2204.76 2037.19
 623707.06  6087360.73   50.00 1500.00 1500.00 1500.00   37.50
 623707.06  6087360.73  590.58 1925.32 1960.00 1921.05  567.26
 623707.06  6087360.73  959.83 2025.02 2175.00 2018.75  968.83
 623707.06  6087360.73  911.87 2011.90 2260.00 2006.06  914.63
 623707.06  6087360.73 1848.00 2217.01 2400.00 2205.62 2037.99
 623906.98  6087366.32   50.00 1500.00 1500.00 1500.00   37.50
 623906.98  6087366.32  586.20 1925.06 1960.00 1920.76  562.98
 623906.98  6087366.32  959.22 2025.92 2175.00 2019.63  968.63
 623906.98  6087366.32  905.44 2011.16 2260.00 2005.35  907.87
 623906.98  6087366.32 1848.00 2218.02 2400.00 2206.64 2038.94
 624106.90  6087371.91   50.00 1500.00 1500.00 1500.00   37.50
 624106.90  6087371.91  583.10 1924.87 1960.00 1920.56  559.94
 624106.90  6087371.91  958.59 2026.53 2175.00 2020.22  968.28
 624106.90  6087371.91  902.29 2011.06 2260.00 2005.26  904.67
 624106.90  6087371.91 1848.00 2218.64 2400.00 2207.27 2039.52
 624306.82  6087377.50   50.00 1500.00 1500.00 1500.00   37.50
 624306.82  6087377.50  580.86 1924.73 1960.00 1920.40  557.74
 624306.82  6087377.50  957.95 2026.94 2175.00 2020.62  967.83
 624306.82  6087377.50  894.69 2009.44 2260.00 2003.70  896.35
 624306.82  6087377.50 1848.00 2219.51 2400.00 2208.13 2040.32
 624506.74  6087383.08   50.00 1500.00 1500.00 1500.00   37.50
 624506.74  6087383.08  578.29 1924.57 1960.00 1920.23  555.23
 624506.74  6087383.08  957.30 2027.42 2175.00 2021.09  967.39
 624506.74  6087383.08  890.52 2008.90 2260.00 2003.18  891.94
 624506.74  6087383.08 1848.00 2220.15 2400.00 2208.78 2040.91
 624706.67  6087388.67   50.00 1500.00 1500.00 1500.00   37.50
 624706.67  6087388.67  575.63 1924.41 1960.00 1920.04  552.62
 624706.67  6087388.67  956.64 2027.93 2175.00 2021.59  966.96
 624706.67  6087388.67  882.45 2007.20 2260.00 2001.54  883.13
 624706.67  6087388.67 1848.00 2221.11 2400.00 2209.73 2041.79
 624906.59  6087394.26   50.00 1500.00 1500.00 1500.00   37.50
 624906.59  6087394.26  572.64 1924.22 1960.00 1919.84  549.69
 624906.59  6087394.26  955.97 2028.51 2175.00 2022.15  966.56
 624906.59  6087394.26  874.37 2005.54 2260.00 1999.95  874.35
 624906.59  6087394.26 1848.00 2222.11 2400.00 2210.72 2042.71
 625106.51  6087399.85   50.00 1500.00 1500.00 1500.00   37.50
 625106.51  6087399.85  568.86 1923.98 1960.00 1919.57  545.98
 625106.51  6087399.85  955.30 2029.27 2175.00 2022.90  966.24
 625106.51  6087399.85  864.73 2003.56 2260.00 1998.06  863.89
 625106.51  6087399.85 1848.00 2223.31 2400.00 2211.92 2043.82
 625306.43  6087405.43   50.00 1500.00 1500.00 1500.00   37.50
 625306.43  6087405.43  564.11 1923.68 1960.00 1919.23  541.33
 625306.43  6087405.43  954.62 2030.25 2175.00 2023.86  966.01
 625306.43  6087405.43  854.04 2001.46 2260.00 1996.05  852.35
 625306.43  6087405.43 1848.00 2224.71 2400.00 2213.32 2045.10
 625506.35  6087411.02   50.00 1500.00 1500.00 1500.00   37.50
 625506.35  6087411.02  558.22 1923.29 1960.00 1918.80  535.56
 625506.35  6087411.02  953.96 2031.50 2175.00 2025.08  965.92
 625506.35  6087411.02  842.78 1999.40 2260.00 1994.09  840.28
 625506.35  6087411.02 1848.00 2226.27 2400.00 2214.88 2046.55
 625706.28  6087416.61   50.00 1500.00 1500.00 1500.00   37.50
 625706.28  6087416.61  551.29 1922.82 1960.00 1918.28  528.76
 625706.28  6087416.61  953.29 2032.98 2175.00 2026.54  965.94
 625706.28  6087416.61  828.35 1996.51 2260.00 1991.33  824.76
 625706.28  6087416.61 1848.00 2228.19 2400.00 2216.82 2048.34
 625906.20  6087422.20   50.00 1500.00 1500.00 1500.00   37.50
 625906.20  6087422.20  543.41 1922.28 1960.00 1917.67  521.04
 625906.20  6087422.20  952.62 2034.69 2175.00 2028.21  966.06
 625906.20  6087422.20  814.89 1994.09 2260.00 1989.04  810.42
 625906.20  6087422.20 1848.00 2230.14 2400.00 2218.78 2050.16
 626106.12  6087427.78   50.00 1500.00 1500.00 1500.00   37.50
 626106.12  6087427.78  534.46 1921.64 1960.00 1916.97  512.27
 626106.12  6087427.78  951.96 2036.64 2175.00 2030.13  966.30
 626106.12  6087427.78  799.98 1991.38 2260.00 1986.46  794.56
 626106.12  6087427.78 1848.00 2232.31 2400.00 2220.98 2052.19
 626306.04  6087433.37   50.00 1500.00 1500.00 1500.00   37.50
 626306.04  6087433.37  524.45 1920.90 1960.00 1916.14  502.46
 626306.04  6087433.37  951.31 2038.84 2175.00 2032.30  966.68
 626306.04  6087433.37  783.44 1988.25 2260.00 1983.50  776.98
 626306.04  6087433.37 1848.00 2234.73 2400.00 2223.43 2054.45
 626505.97  6087438.96   50.00 1500.00 1500.00 1500.00   37.50
 626505.97  6087438.96  512.83 1920.01 1960.00 1915.15  491.08
 626505.97  6087438.96  950.68 2041.41 2175.00 2034.83  967.24
 626505.97  6087438.96  766.57 1985.32 2260.00 1980.75  759.19
 626505.97  6087438.96 1848.00 2237.34 2400.00 2226.09 2056.91
 626705.89  6087444.55   50.00 1500.00 1500.00 1500.00   37.50
 626705.89  6087444.55  501.22 1919.07 1960.00 1914.11  479.70
 626705.89  6087444.55  950.07 2043.98 2175.00 2037.36  967.82
 626705.89  6087444.55  746.13 1980.84 2260.00 1976.51  737.37
 626705.89  6087444.55 1848.00 2240.22 2400.00 2229.02 2059.61
 626905.81  6087450.13   50.00 1500.00 1500.00 1500.00   37.50
 626905.81  6087450.13  492.01 1918.30 1960.00 1913.25  470.67
 626905.81  6087450.13  949.48 2046.00 2175.00 2039.36  968.17
 626905.81  6087450.13  731.58 1977.79 2260.00 1973.65  721.94
 626905.81  6087450.13 1848.00 2242.38 2400.00 2231.22 2061.65
 627105.73  6087455.72   50.00 1500.00 1500.00 1500.00   37.50
 627105.73  6087455.72  482.08 1917.43 1960.00 1912.29  460.94
 627105.73  6087455.72  948.93 2048.20 2175.00 2041.54  968.64
 627105.73  6087455.72  726.40 1978.78 2260.00 1974.61  717.18
 627105.73  6087455.72 1848.00 2243.88 2400.00 2232.79 2063.10
 627305.65  6087461.31   50.00 1500.00 1500.00 1500.00   37.50
 627305.65  6087461.31  480.22 1917.26 1960.00 1912.10  459.11
 627305.65  6087461.31  948.13 2048.51 2175.00 2041.85  967.97
 627305.65  6087461.31  721.19 1977.29 2260.00 1973.20  711.53
 627305.65  6087461.31 1848.00 2244.53 2400.00 2233.44 2063.70
 627505.58  6087466.90   50.00 1500.00 1500.00 1500.00   37.50
 627505.58  6087466.90  493.45 1918.42 1960.00 1913.39  472.08
 627505.58  6087466.90  947.84 2045.44 2175.00 2038.80  966.23
 627505.58  6087466.90  717.58 1971.65 2260.00 1967.82  706.03
 627505.58  6087466.90 1848.00 2243.41 2400.00 2232.19 2062.54
 627705.50  6087472.48   50.00 1500.00 1500.00 1500.00   37.50
 627705.50  6087472.48  499.08 1918.89 1960.00 1913.92  477.60
 627705.50  6087472.48  947.66 2044.13 2175.00 2037.50  965.43
 627705.50  6087472.48  707.01 1965.25 2260.00 1961.77  693.50
 627705.50  6087472.48 1848.00 2243.64 2400.00 2232.34 2062.68
 627905.42  6087478.07   50.00 1500.00 1500.00 1500.00   37.50
 627905.42  6087478.07  496.80 1918.70 1960.00 1913.70  475.37
 627905.42  6087478.07  947.68 2044.65 2175.00 2038.02  965.70
 627905.42  6087478.07  702.06 1963.74 2260.00 1960.36  688.14
 627905.42  6087478.07 1848.00 2244.28 2400.00 2232.98 2063.27
 628105.34  6087483.66   50.00 1500.00 1500.00 1500.00   37.50
 628105.34  6087483.66  486.88 1917.85 1960.00 1912.76  465.64
 628105.34  6087483.66  947.55 2046.91 2175.00 2040.25  966.62
 628105.34  6087483.66  692.32 1962.52 2260.00 1959.24  678.21
 628105.34  6087483.66 1848.00 2246.11 2400.00 2234.88 2065.03
 628305.26  6087489.25   50.00 1500.00 1500.00 1500.00   37.50
 628305.26  6087489.25  493.09 1918.39 1960.00 1913.36  471.73
 628305.26  6087489.25  947.31 2045.45 2175.00 2038.81  965.69
 628305.26  6087489.25  687.29 1958.16 2260.00 1955.13  671.86
 628305.26  6087489.25 1848.00 2245.85 2400.00 2234.55 2064.72
 628505.19  6087494.83   50.00 1500.00 1500.00 1500.00   37.50
 628505.19  6087494.83  498.05 1918.81 1960.00 1913.82  476.59
 628505.19  6087494.83  946.97 2044.26 2175.00 2037.63  964.79
 628505.19  6087494.83  656.96 1941.41 2260.00 1939.47  637.08
 628505.19  6087494.83 1848.00 2247.72 2400.00 2236.28 2066.33
 628705.11  6087500.42   50.00 1500.00 1500.00 1500.00   37.50
 628705.11  6087500.42  462.89 1915.64 1960.00 1910.31  442.13
